reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
ARG,Argentina,GTM,Guatemala,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",5558293.84,2025,Export
ARG,Argentina,GTM,Guatemala,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1330915.59,2025,Export
ARG,Argentina,GTM,Guatemala,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1330915.59,2025,Export
ARG,Argentina,HND,Honduras,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1276886.95,2025,Export
ARG,Argentina,HND,Honduras,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1276886.95,2025,Export
ARG,Argentina,HND,Honduras,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",175824.02,2025,Export
ARG,Argentina,HND,Honduras,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",175824.02,2025,Export
ARG,Argentina,IDN,Indonesia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1662885.88,2025,Export
ARG,Argentina,IDN,Indonesia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1662885.88,2025,Export
ARG,Argentina,IDN,Indonesia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241074.54,2025,Export
ARG,Argentina,IDN,Indonesia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241074.54,2025,Export
ARG,Argentina,IND,India,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4325303.82,2025,Export
ARG,Argentina,IND,India,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4325303.82,2025,Export
ARG,Argentina,IND,India,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241042.22,2025,Export
ARG,Argentina,IND,India,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",241042.22,2025,Export
ARG,Argentina,ISR,Israel,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16542.4,2025,Export
ARG,Argentina,ISR,Israel,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16542.4,2025,Export
ARG,Argentina,ITA,Italy,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8804649.29,2025,Export
ARG,Argentina,ITA,Italy,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8804649.29,2025,Export
ARG,Argentina,ITA,Italy,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1082104.09,2025,Export
ARG,Argentina,ITA,Italy,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1082104.09,2025,Export
ARG,Argentina,JPN,Japan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1275393.78,2025,Export
ARG,Argentina,JPN,Japan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1275393.78,2025,Export
ARG,Argentina,JPN,Japan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",38915.84,2025,Export
ARG,Argentina,JPN,Japan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",38915.84,2025,Export
ARG,Argentina,KAZ,Kazakhstan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",539643.53,2025,Export
ARG,Argentina,KAZ,Kazakhstan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",539643.53,2025,Export
ARG,Argentina,KOR,Rep. of Korea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",157223.6,2025,Export
ARG,Argentina,KOR,Rep. of Korea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",157223.6,2025,Export
ARG,Argentina,KWT,Kuwait,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",72157.03,2025,Export
ARG,Argentina,KWT,Kuwait,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",72157.03,2025,Export
ARG,Argentina,KWT,Kuwait,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17813.2,2025,Export
ARG,Argentina,KWT,Kuwait,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",17813.2,2025,Export
ARG,Argentina,LBN,Lebanon,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",123317.14,2025,Export
ARG,Argentina,LBN,Lebanon,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",123317.14,2025,Export
ARG,Argentina,MEX,Mexico,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",75217286.98,2025,Export
ARG,Argentina,MEX,Mexico,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",75217286.98,2025,Export
ARG,Argentina,MEX,Mexico,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12857743.98,2025,Export
ARG,Argentina,MEX,Mexico,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12857743.98,2025,Export
ARG,Argentina,MYS,Malaysia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",287927.51,2025,Export
ARG,Argentina,MYS,Malaysia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",287927.51,2025,Export
ARG,Argentina,NGA,Nigeria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",102960.95,2025,Export
ARG,Argentina,NGA,Nigeria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",102960.95,2025,Export
ARG,Argentina,NGA,Nigeria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14019.83,2025,Export
ARG,Argentina,NGA,Nigeria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",14019.83,2025,Export
ARG,Argentina,NIC,Nicaragua,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2179706.79,2025,Export
ARG,Argentina,NIC,Nicaragua,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2179706.79,2025,Export
ARG,Argentina,NIC,Nicaragua,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",158315.61,2025,Export
ARG,Argentina,NIC,Nicaragua,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",158315.61,2025,Export
ARG,Argentina,NLD,Netherlands,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7603872.28,2025,Export
ARG,Argentina,NLD,Netherlands,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7603872.28,2025,Export
ARG,Argentina,NLD,Netherlands,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",182550.09,2025,Export
ARG,Argentina,NLD,Netherlands,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",182550.09,2025,Export
ARG,Argentina,NZL,New Zealand,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",203172.96,2025,Export
ARG,Argentina,NZL,New Zealand,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",203172.96,2025,Export
ARG,Argentina,OMN,Oman,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1396900.1,2025,Export
ARG,Argentina,OMN,Oman,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1396900.1,2025,Export
ARG,Argentina,PAN,Panama,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1896408.62,2025,Export
ARG,Argentina,PAN,Panama,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1896408.62,2025,Export
ARG,Argentina,PAN,Panama,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",607761.48,2025,Export
ARG,Argentina,PAN,Panama,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",607761.48,2025,Export
ARG,Argentina,PER,Peru,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",20434834.55,2025,Export
ARG,Argentina,PER,Peru,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",20434834.55,2025,Export
ARG,Argentina,PER,Peru,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6594395.39,2025,Export
ARG,Argentina,PER,Peru,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6594395.39,2025,Export
ARG,Argentina,PHL,Philippines,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",386516.17,2025,Export
ARG,Argentina,PHL,Philippines,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",386516.17,2025,Export
ARG,Argentina,POL,Poland,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1125668.21,2025,Export
ARG,Argentina,POL,Poland,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1125668.21,2025,Export
ARG,Argentina,POL,Poland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",809618.68,2025,Export
ARG,Argentina,POL,Poland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",809618.68,2025,Export
ARG,Argentina,PRT,Portugal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4534.95,2025,Export
ARG,Argentina,PRT,Portugal,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4534.95,2025,Export
ARG,Argentina,PRY,Paraguay,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",51179020.96,2025,Export
ARG,Argentina,PRY,Paraguay,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",51179020.96,2025,Export
ARG,Argentina,PRY,Paraguay,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12235020.67,2025,Export
ARG,Argentina,PRY,Paraguay,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",12235020.67,2025,Export
ARG,Argentina,QAT,Qatar,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",22410.52,2025,Export
ARG,Argentina,QAT,Qatar,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",22410.52,2025,Export
ARG,Argentina,ROU,Romania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3585881.13,2025,Export
ARG,Argentina,ROU,Romania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3585881.13,2025,Export
ARG,Argentina,ROU,Romania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8591.06,2025,Export
ARG,Argentina,ROU,Romania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8591.06,2025,Export
ARG,Argentina,RUS,Russian Federation,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",38542.45,2025,Export
ARG,Argentina,RUS,Russian Federation,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",38542.45,2025,Export
ARG,Argentina,S19,"Other Asia, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",211822.97,2025,Export
ARG,Argentina,S19,"Other Asia, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",211822.97,2025,Export
ARG,Argentina,SAU,Saudi Arabia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",603001.88,2025,Export
ARG,Argentina,SAU,Saudi Arabia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",603001.88,2025,Export
ARG,Argentina,SGP,Singapore,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",193911.3,2025,Export
ARG,Argentina,SGP,Singapore,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",193911.3,2025,Export
ARG,Argentina,SLV,El Salvador,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2057024.38,2025,Export
ARG,Argentina,SLV,El Salvador,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2057024.38,2025,Export
ARG,Argentina,SLV,El Salvador,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",988045.1,2025,Export
ARG,Argentina,SLV,El Salvador,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",988045.1,2025,Export
ARG,Argentina,SWE,Sweden,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",646280.89,2025,Export
ARG,Argentina,SWE,Sweden,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",646280.89,2025,Export
ARG,Argentina,SWE,Sweden,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",84182.13,2025,Export
ARG,Argentina,SWE,Sweden,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",84182.13,2025,Export
ARG,Argentina,THA,Thailand,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1143029.55,2025,Export
ARG,Argentina,THA,Thailand,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1143029.55,2025,Export
ARG,Argentina,THA,Thailand,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3590383.31,2025,Export
ARG,Argentina,THA,Thailand,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3590383.31,2025,Export
ARG,Argentina,TUR,Türkiye,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1435231.31,2025,Export
ARG,Argentina,TUR,Türkiye,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1435231.31,2025,Export
ARG,Argentina,TUR,Türkiye,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",120047.23,2025,Export
ARG,Argentina,TUR,Türkiye,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",120047.23,2025,Export
ARG,Argentina,UKR,Ukraine,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1397098.42,2025,Export
ARG,Argentina,UKR,Ukraine,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1397098.42,2025,Export
ARG,Argentina,URY,Uruguay,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",53571412.13,2025,Export
ARG,Argentina,URY,Uruguay,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",53571412.13,2025,Export
ARG,Argentina,URY,Uruguay,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21409182.73,2025,Export
ARG,Argentina,URY,Uruguay,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21409182.73,2025,Export
ARG,Argentina,USA,USA,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",152216934.36,2025,Export
ARG,Argentina,USA,USA,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",152216934.36,2025,Export
ARG,Argentina,USA,USA,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",49409871.58,2025,Export
ARG,Argentina,USA,USA,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",49409871.58,2025,Export
ARG,Argentina,VEN,Venezuela,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2007071.11,2025,Export
ARG,Argentina,VEN,Venezuela,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2007071.11,2025,Export
ARG,Argentina,VEN,Venezuela,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",283122.7,2025,Export
ARG,Argentina,VEN,Venezuela,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",283122.7,2025,Export
ARG,Argentina,W00,World,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1190324159.32,2025,Export
ARG,Argentina,W00,World,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1190324159.32,2025,Export
ARG,Argentina,W00,World,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",276326639.3,2025,Export
ARG,Argentina,W00,World,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",276326639.3,2025,Export
ARG,Argentina,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13855126.11,2025,Export
ARG,Argentina,ZAF,South Africa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",13855126.11,2025,Export
ARG,Argentina,ZAF,South Africa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5527413.47,2025,Export
ARG,Argentina,ZAF,South Africa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5527413.47,2025,Export
ARG,Argentina,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1060329.07,2025,Export
ARG,Argentina,_X,"Areas, nes",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1060329.07,2025,Export
ARG,Argentina,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5643779.78,2025,Export
ARG,Argentina,_X,"Areas, nes",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5643779.78,2025,Export
AUS,Australia,AFG,Afghanistan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",15735.846,2025,Export
AUS,Australia,AGO,Angola,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",711147.227,2025,Export
AUS,Australia,AGO,Angola,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",258684.629,2025,Export
AUS,Australia,AIA,Anguilla,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1559.28,2025,Export
AUS,Australia,ALB,Albania,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",21464.591,2025,Export
AUS,Australia,ALB,Albania,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13687.519,2025,Export
AUS,Australia,ARE,United Arab Emirates,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",179373652.208,2025,Export
AUS,Australia,ARE,United Arab Emirates,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",161202596.013,2025,Export
AUS,Australia,ARG,Argentina,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",5743134.071,2025,Export
AUS,Australia,ARG,Argentina,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4755920.104,2025,Export
AUS,Australia,ARM,Armenia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",346338.098,2025,Export
AUS,Australia,ARM,Armenia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",36456.235,2025,Export
AUS,Australia,ASM,American Samoa,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",916724.825,2025,Export
AUS,Australia,ASM,American Samoa,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",396983.141,2025,Export
AUS,Australia,ATA,Antarctica,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",51986.54,2025,Export
AUS,Australia,ATG,Antigua and Barbuda,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4923.976,2025,Export
AUS,Australia,AUT,Austria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4225197.736,2025,Export
AUS,Australia,AUT,Austria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11221450.128,2025,Export
AUS,Australia,AZE,Azerbaijan,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",456269.948,2025,Export
AUS,Australia,AZE,Azerbaijan,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",292928.232,2025,Export
